Longitude,Latitude,Altitude,Timestamp
34.2584108,108.6483026,392.878,282.701000000001
34.2584146,108.6482996,392.892,282.800999999978
34.2584183,108.6482967,392.903,282.901000000013
34.2584221,108.6482938,392.914,283.000999999989
34.2584259,108.6482909,392.921,283.100999999966
34.2584296,108.6482879,392.931,283.201000000001
34.2584334,108.648285,392.935,283.300999999978
34.2584371,108.6482821,392.941,283.401000000013
34.2584409,108.6482792,392.948,283.500999999989
34.2584447,108.6482763,392.957,283.600999999966
34.2584484,108.6482734,392.968,283.701000000001
34.2584522,108.6482706,392.98,283.800999999978
34.258456,108.6482678,392.987,283.901000000013
34.2584597,108.648265,392.999,284.000999999989
34.2584634,108.6482622,393.005,284.100999999966
34.2584672,108.6482595,393.013,284.201000000001
34.2584709,108.6482568,393.02,284.300999999978
34.2584746,108.6482541,393.026,284.401000000013
34.2584783,108.6482514,393.035,284.500999999989
34.258482,108.6482487,393.045,284.600999999966
34.2584857,108.6482461,393.053,284.701000000001
34.2584893,108.6482435,393.063,284.800999999978
34.258493,108.648241,393.074,284.901000000013
34.2584965,108.6482385,393.083,285.000999999989
34.2585,108.648236,393.09,285.100999999966
34.2585035,108.6482336,393.096,285.201000000001
34.2585069,108.6482312,393.103,285.300999999978
34.2585103,108.6482288,393.11,285.401000000013
34.2585137,108.6482265,393.116,285.500999999989
34.258517,108.6482241,393.122,285.600999999966
34.2585204,108.6482218,393.126,285.701000000001
34.2585237,108.6482196,393.13,285.800999999978
34.258527,108.6482173,393.141,285.901000000013
34.2585301,108.6482151,393.14,286.000999999989
34.2585333,108.6482129,393.144,286.100999999966
34.2585364,108.6482107,393.147,286.201000000001
34.2585395,108.6482087,393.147,286.300999999978
34.2585424,108.6482067,393.154,286.401000000013
34.2585454,108.6482047,393.16,286.500999999989
34.2585483,108.6482029,393.163,286.600999999966
34.2585513,108.6482011,393.168,286.701000000001
34.2585542,108.6481993,393.175,286.800999999978
34.2585571,108.6481976,393.18,286.901000000013
34.25856,108.648196,393.189,287.000999999989
34.2585629,108.6481945,393.194,287.100999999966
34.2585658,108.6481931,393.195,287.201000000001
