Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Timestamp
3.708,-1.0437,0.8423,0.0052,-0.014,1.0327,261.300999999978
4.1475,1.886,1.5931,0.0238,0.0134,0.9677,261.401000000013
0.7782,0.3754,1.1536,-0.0128,-0.0061,0.972,261.500999999989
-0.8789,-2.4262,0.1648,-0.011,0.0128,1.1023,261.600999999966
-5.5483,-1.3916,0.9064,0.0583,-0.0061,0.914,261.701000000001
1.7304,2.1424,1.117,-0.0082,-0.0046,1.001,261.800999999978
0.0458,-0.3113,1.1902,0.0024,0.0128,1.0163,261.901000000013
-3.3235,-0.0366,0.6592,-0.007,-0.0348,0.9256,262.000999999989
1.5473,-1.41,-0.0458,0.0186,-0.0085,1.0285,262.100999999966
-1.3642,0.65,0.3479,0.0198,-0.0134,1.1377,262.201000000001
-0.2838,-0.6043,0.6867,0.0058,-0.0302,0.8136,262.300999999978
4.8891,-0.9339,0.8789,0.0226,0.022,1.0697,262.401000000013
-1.9044,2.179,0.9796,0.0299,-0.0241,0.9879,262.500999999989
0.5951,0.705,0.4669,-0.0055,-0.0098,1.0273,262.600999999966
0.6409,-1.0163,0.6134,0.0034,0.0037,1.0224,262.701000000001
-0.7416,-0.3296,0.7965,0.0244,-0.0003,0.9507,262.800999999978
-0.6775,-0.0366,0.4669,0.0052,-0.0104,1.0068,262.901000000013
-0.4486,0.65,0.2289,0.0256,0.0211,1.0263,263.000999999989
-0.4761,0.9156,0.7782,0.0119,-0.0107,0.9958,263.100999999966
0.4761,-0.3113,0.3479,0.0031,-0.0256,0.9528,263.201000000001
-0.4028,-1.1444,0.3662,0.022,0.0186,1.0553,263.300999999978
-0.8515,1.5931,0.9064,0.0146,-0.0156,0.9568,263.401000000013
1.3092,-0.4212,0.0641,-0.0037,0.0165,1.0211,263.500999999989
-1.3276,-1.2726,0.3937,0.0247,-0.0027,0.9989,263.600999999966
0.1556,0.5127,0.5585,0.0156,0.0037,1.0071,263.701000000001
0.2655,-0.6958,0.0916,0.0046,0.011,1.0126,263.800999999978
0.6409,-0.0916,0.0641,0.0256,-0.0073,0.9485,263.901000000013
0.7141,-0.3662,-0.705,0.0244,-0.011,1.0474,264.000999999989
-1.1628,-0.3113,-1.3825,0.0412,-0.0159,1.0187,264.100999999966
0.3388,-0.2014,-1.236,0.04,-0.0104,0.9531,264.201000000001
-0.2197,-0.2106,-1.7396,0.029,-0.022,1.0273,264.300999999978
-0.1099,-1.2268,-2.3621,0.0446,-0.011,1.0395,264.401000000013
0.3021,-0.0092,-2.5178,0.0635,-0.0308,0.9293,264.500999999989
1.3367,0.4669,-3.177,0.0394,-0.0189,1.0358,264.600999999966
-0.2197,-0.5951,-3.5981,0.0571,-0.0162,1.0129,264.701000000001
0.4761,0.0732,-3.3235,0.0653,-0.0223,0.9568,264.800999999978
1.355,1.6388,-3.534,0.0421,-0.0113,1.0584,264.901000000013
-0.8789,-0.7233,-3.415,0.0562,-0.0137,1.0025,265.000999999989
0.3571,1.0163,-2.3713,0.0446,-0.0009,0.9534,265.100999999966
-0.586,1.1353,-1.5198,0.0217,-0.0037,1.0437,265.201000000001
-1.9959,0.824,-0.6684,0.0253,-0.0098,1.0196,265.300999999978
-1.236,0.2838,0,0.0162,-0.0012,0.9622,265.401000000013
-0.3662,0.9522,-0.2197,-0.0021,0.0192,1.0034,265.500999999989
-0.705,-1.9227,-0.174,0.0159,0.0562,1.0044,265.600999999966
-0.412,-0.2197,-0.3204,0.025,0.0473,0.9662,265.701000000001
-1.5381,-0.0275,-1.1078,0.0308,0.0079,1.0224,265.800999999978
-0.2289,0.1556,-0.7324,0.0323,0.0354,0.9799,265.901000000013
-0.1373,0.2655,-0.943,0.0198,0.0119,0.9592,266.000999999989
0.3204,-1.117,-1.4283,0.0146,0.022,1.0282,266.100999999966
1.6938,-0.65,-0.998,0.0354,0.0305,1.0373,266.201000000001
-1.3825,0.412,-1.2452,0.0311,-0.0021,0.9897,266.300999999978
0.6684,0.174,-1.3825,0.0317,0.0113,1.0092,266.401000000013
-2.0692,-0.2106,-1.1902,0.0275,-0.0024,1.0129,266.500999999989
-0.0641,-0.238,-1.1261,0.036,0.0064,0.9757,266.600999999966
0.6592,0.7599,-0.6775,0.0269,0.0153,1.0324,266.701000000001
1.41,1.0437,0.3296,0.014,0.0229,0.9769,266.800999999978
2.765,2.06,1.3092,0.0116,0.0156,0.9919,266.901000000013
0.705,-1.0163,1.9227,-0.0211,0.0372,1.0218,267.000999999989
-1.0529,-0.7508,2.3255,0.004,0.0104,0.972,267.100999999966
-1.1536,1.7212,2.6643,-0.0076,0.0085,1.0117,267.201000000001
-1.3825,0.1831,2.9939,-0.0061,0.0095,1.0215,267.300999999978
-0.1282,0.0458,2.7558,-0.0186,-0.0131,0.9189,267.401000000013
1.3184,-0.2106,2.8382,-0.0098,0.0238,1.0184,267.500999999989
0.174,-1.0712,2.6917,-0.0159,0.0269,1.0196,267.600999999966
0.5219,-0.8881,2.4171,0.0073,0.0089,0.9708,267.701000000001
0.3937,-0.3845,1.5198,0.0104,0.0095,1.0288,267.800999999978
-0.943,-1.5564,0.3479,0.0183,-0.0021,1.0233,267.901000000013
-1.117,-0.5219,-1.0346,0.0348,-0.0214,0.9638,268.000999999989
0.6043,-0.6684,-1.7945,0.0421,-0.0006,1.0059,268.100999999966
-1.6022,-0.119,-1.7029,0.0302,-0.014,0.9961,268.201000000001
0.6043,-0.0732,-1.8311,0.0473,-0.0024,0.9745,268.300999999978
0.3662,-0.1648,-1.0163,0.0372,0.0143,1.0108,268.401000000013
-0.8972,0.1556,-0.5585,0.0165,0.0034,0.9677,268.500999999989
1.0071,0.119,-0.4669,0.0278,0.0006,0.9998,268.600999999966
-0.4669,-0.6958,0.119,0.0247,0.0116,1.0318,268.701000000001
-0.4303,0.705,0.1556,0.0232,-0.0082,0.9946,268.800999999978
0.8515,-0.1923,-0.0732,0.0217,-0.0012,0.9632,268.901000000013
-0.4852,-0.9247,0.2564,0.0159,0.0076,1.0416,269.000999999989
-0.65,0.6775,-0.2106,0.0314,-0.0067,0.9851,269.100999999966
1.4649,0.3754,-0.1282,0.0357,0.0098,1.0086,269.201000000001
-0.6043,-0.0275,0.2655,0.0143,-0.0067,0.9967,269.300999999978
-0.1923,-0.3113,-0.119,0.0171,-0.0024,0.994,269.401000000013
0.0824,0.0275,-0.0549,0.0354,0.0125,0.9998,269.500999999989
-1.236,0.6226,0.0824,0.0235,0,1.0077,269.600999999966
1.1902,0.824,-0.293,0.0031,-0.0018,1.0053,269.701000000001
0.7324,-0.9796,0.0458,0.0256,0.0064,1.0224,269.800999999978
-0.412,0.0916,0.1831,0.0266,-0.0073,0.9696,269.901000000013
1.4008,0.3662,-0.0824,0.0171,0.0024,1.026,270.000999999989
0.5402,-0.4486,0.0092,0.0284,0.0064,1.0172,270.100999999966
0.0732,0.2747,-0.0549,0.0259,0.0061,0.9934,270.201000000001
0.3479,-0.0183,-0.4212,0.0049,-0.0015,1.0059,270.300999999978
0.238,-1.0437,-0.3296,0.0391,0.0299,1.001,270.401000000013
0.4761,1.5473,-0.7324,0.0336,0.0006,1.0208,270.500999999989
2.5269,-0.9613,-0.8515,0.0229,-0.0024,0.9708,270.600999999966
2.2431,0.6317,-0.4028,0.0351,0.0232,1.0446,270.701000000001
-2.1699,2.4445,-0.943,0.0342,-0.0031,0.9342,270.800999999978
-1.355,-0.3937,-0.7233,0.0046,-0.0015,1.0413,270.901000000013
-3.8179,-0.8148,-0.5676,0.0327,0.0052,1.0602,271.000999999989
-0.6867,1.7121,-0.3021,0.0491,-0.0168,0.8982,271.100999999966
2.8474,2.71,0.2106,-0.0031,0.0076,0.9812,271.201000000001
-1.8403,-1.6388,-0.293,-0.0082,-0.0009,1.0224,271.300999999978
-1.2085,0.8332,-0.4395,0.0336,-0.007,1.0086,271.401000000013
0.2197,-0.0275,0.9339,0.0287,0.025,1.0129,271.500999999989
1.3092,2.06,1.8311,-0.025,0.0046,0.9989,271.600999999966
0.7599,-1.3642,1.41,-0.0089,0.0174,1.0117,271.701000000001
0.4852,-1.7396,1.1261,0.0186,0.0104,0.9531,271.800999999978
0.4761,0.9247,0,0.0183,0.0189,1.0166,271.901000000013
-1.117,-0.5036,-1.3459,0.0128,-0.0143,0.9763,272.000999999989
-0.6775,-0.9796,-1.6297,0.0449,0.0003,1.0053,272.100999999966
-1.2635,0.2655,-1.8586,0.0385,0.0003,0.9766,272.201000000001
-0.7416,0,-1.9593,0.0229,0.0089,0.9967,272.300999999978
-0.4028,0.0092,-1.5656,0.0385,0.0015,0.9882,272.401000000013
-0.5493,0.9796,-1.5748,0.0296,-0.0061,0.9833,272.500999999989
-0.0275,-0.5219,-1.9959,0.0165,-0.0067,1.0031,272.600999999966
0.3113,0.1648,-1.5381,0.0507,-0.0171,0.9812,272.701000000001
0.2747,0.9339,-1.7304,0.0192,-0.0195,1.0144,272.800999999978
-0.1556,-1.0712,-1.8586,0.0293,-0.0119,1.0282,272.901000000013
0.2197,1.0529,-0.9705,0.0415,-0.0119,0.969,273.000999999989
0.531,2.1699,-0.7874,0.0095,0.0085,1.005,273.100999999966
-1.7121,-3.7904,0.3296,-0.0107,-0.0012,1.0294,273.201000000001
0.9613,2.4537,1.4008,0.0204,0.0104,0.9711,273.300999999978
-0.2655,2.7833,2.5727,-0.0058,0.0443,0.9955,273.401000000013
-0.8057,-0.531,3.3052,-0.0613,0.0085,1.0108,273.500999999989
2.1058,-2.9023,2.7467,-0.0381,0.0333,0.9833,273.600999999966
-0.1831,0.9247,4.1017,0.0128,0.0452,0.9998,273.701000000001
-0.2014,1.355,4.239,-0.0339,0,0.9601,273.800999999978
1.8494,-0.3479,4.4038,-0.0531,0.0351,1.0572,273.901000000013
-0.3296,-0.9888,4.1475,-0.0311,0.0107,0.998,274.000999999989
-0.2472,-0.6134,4.7243,0.0082,0.0381,0.9342,274.100999999966
0.8881,3.8362,4.8891,-0.04,0.033,1.0361,274.201000000001
-0.7324,-1.5839,3.3967,-0.0729,0.0049,1.012,274.300999999978
0.238,-2.9572,3.9277,-0.0012,0.0449,0.9818,274.401000000013
-1.9318,2.5636,4.0925,0.0003,0.0372,0.9922,274.500999999989
-1.6297,-0.2014,3.6531,-0.032,0.0137,1.001,274.600999999966
-1.9593,-0.705,3.0488,-0.0269,0.025,1.0208,274.701000000001
-1.0895,0.119,2.6551,-0.0079,-0.0082,0.936,274.800999999978
0.5768,-1.7121,2.472,-0.0293,-0.0034,1.0379,274.901000000013
-0.8972,-0.119,1.8677,0.0223,-0.0137,0.9372,275.000999999989
1.5564,0.6867,1.6572,-0.0046,0,1.0312,275.100999999966
-0.8332,-2.2614,0.8606,-0.0122,-0.0198,1.0547,275.201000000001
0.8332,-0.4303,1.0071,0.0305,-0.0034,0.9412,275.300999999978
1.7579,0.9613,0.6867,0.0031,-0.0143,1.0129,275.401000000013
0.3296,-2.0508,-0.3204,0.0171,-0.0165,0.9909,275.500999999989
0.586,1.062,-0.2197,0.0333,-0.0125,0.994,275.600999999966
0.6317,-0.9796,-0.6867,0.0104,-0.0156,1.0169,275.701000000001
0.5676,-0.4944,-1.3276,0.0455,-0.0201,1.0154,275.800999999978
-1.0804,0.2655,-2.1058,0.0443,-0.0302,1.0154,275.901000000013
1.3001,-1.6022,-2.8199,0.0446,-0.0269,1.0169,276.000999999989
-0.7233,-0.3204,-3.1037,0.0632,-0.0244,1.0215,276.100999999966
0.4578,0.9705,-2.8016,0.0497,-0.0241,0.9754,276.201000000001
1.2818,-0.65,-2.8657,0.0464,-0.004,1.0144,276.300999999978
-0.6043,-0.2197,-2.9664,0.0546,0.0092,0.9641,276.401000000013
0.4944,-0.0366,-2.9847,0.032,0.0137,1.0321,276.500999999989
-1.6114,-2.2065,-3.1312,0.0562,-0.0092,0.9867,276.600999999966
0.4578,0.4669,-3.0122,0.0717,0.0055,0.9812,276.701000000001
0.2838,0.3021,-2.9298,0.0412,0.0034,0.979,276.800999999978
-0.3937,-0.2014,-3.1678,0.0415,0.0006,0.9784,276.901000000013
0.8057,0,-3.2044,0.0601,0.0092,1.0092,277.000999999989
-0.8881,-0.1007,-3.0854,0.0439,0.0079,1.023,277.100999999966
0.3937,-0.4028,-3.296,0.0528,0.0143,0.9647,277.201000000001
0.8423,1.2909,-3.1312,0.069,0.014,0.9479,277.300999999978
-0.8881,-0.0275,-3.8179,0.0439,0.0043,1.0358,277.401000000013
-0.9247,0.0641,-3.9644,0.0589,0.0128,0.9961,277.500999999989
0.3113,0.7416,-3.5615,0.0595,0.0327,0.9803,277.600999999966
0.293,-0.2838,-3.4608,0.0461,0.0119,0.9378,277.701000000001
-0.4761,0.1556,-3.7721,0.0568,0.0226,1.0254,277.800999999978
-1.6022,0.6409,-3.827,0.0598,-0.0137,0.983,277.901000000013
0.3388,-0.1648,-3.9552,0.0485,-0.0162,0.9919,278.000999999989
0.9705,-0.6592,-3.5798,0.0531,0.0003,1.0407,278.100999999966
-1.117,0.0824,-3.2136,0.0629,-0.0305,0.9912,278.201000000001
-0.2014,0.0916,-3.946,0.0629,-0.0223,0.9754,278.300999999978
0.1282,1.5931,-3.7172,0.0485,-0.018,1.0871,278.401000000013
-0.3296,-1.2085,-3.6622,0.0378,-0.0345,0.954,278.500999999989
4.413,-1.6755,-3.9918,0.0613,-0.0003,0.9925,278.600999999966
-1.6755,0.6592,-3.2777,0.08,-0.0201,1.016,278.701000000001
0.1831,2.1882,-3.4516,0.0549,-0.036,0.99,278.800999999978
-0.1007,0.9339,-3.3143,0.0388,0.0049,1.0755,278.901000000013
0.1556,1.1444,-2.1424,0.0211,0.0064,0.9879,279.000999999989
0.3479,0.4669,-0.998,0.0278,0.0375,0.9781,279.100999999966
-0.3296,1.0987,0.3571,0.0217,0.0568,0.9937,279.201000000001
-0.7416,2.5361,2.5269,-0.0177,0.0568,0.9952,279.300999999978
-0.0549,0.5219,4.6144,-0.0601,0.036,0.9943,279.401000000013
-0.2838,-0.5676,5.4659,-0.0412,0.0439,0.9668,279.500999999989
-1.7945,0.4303,6.1983,-0.043,0.0461,0.9915,279.600999999966
0.0366,0.7324,6.1617,-0.0549,0.0198,0.9897,279.701000000001
-0.1831,-2.7375,5.5391,-0.061,0.0577,1.0266,279.800999999978
0.0275,-0.6775,6.0335,-0.0208,0.0272,0.933,279.901000000013
1.3184,0.7416,5.9877,-0.025,0.0189,0.9601,280.000999999989
-0.0824,-0.0183,5.182,-0.0565,0.0247,1.0971,280.100999999966
-1.1628,-1.9318,4.6876,-0.032,-0.0049,0.9543,280.201000000001
2.5819,-0.7141,4.2848,-0.0119,0.0311,0.987,280.300999999978
-1.3825,0.943,3.6531,-0.0174,0.0122,0.9894,280.401000000013
-1.8586,-0.0183,2.4995,-0.0165,-0.0253,0.983,280.500999999989
1.5473,-0.1831,2.6917,-0.0089,0.0201,1.0547,280.600999999966
-3.7812,-0.8423,2.6917,-0.018,0.004,0.9815,280.701000000001
2.2523,-0.998,2.4903,0.0122,-0.0131,0.9204,280.800999999978
0.0641,0.7965,2.0875,0.007,0.0183,1.0968,280.901000000013
-2.6368,0.4578,1.4008,-0.0021,-0.0012,0.9476,281.000999999989
3.3143,-0.8515,1.7304,0,0.0116,0.9708,281.100999999966
-1.117,-0.5768,1.4466,-0.0031,0.0168,1.0556,281.201000000001
-1.0071,-0.5127,1.3825,0.0131,0.0006,0.9479,281.300999999978
1.2726,0,1.5748,0.0058,0.0085,1.0205,281.401000000013
-1.4832,0.1007,1.3642,0.011,0.022,0.9961,281.500999999989
0.5768,0.0183,1.3184,-0.0024,-0.0006,1.0114,281.600999999966
1.4374,-0.3662,1.3092,0.0122,0.0128,1.023,281.701000000001
-0.6867,-0.0366,0.9796,0.0049,0.0034,1.0157,281.800999999978
0.2014,0.0092,0.8148,0.0214,-0.0073,0.9326,281.901000000013
0.6592,-0.4303,0.4944,0.0015,0.0168,1.0749,282.000999999989
-1.1261,-0.7141,0.1007,0.0104,0.0009,0.9854,282.100999999966
0.9888,-0.0641,0.1373,0.033,-0.0031,0.9366,282.201000000001
-0.3021,0.6409,0.1831,0.011,0.015,1.0538,282.300999999978
-1.6572,-0.6409,-0.3754,0.0183,-0.0052,1.0157,282.401000000013
0.824,-0.4944,-0.5951,0.0299,0.0174,0.9784,282.500999999989
-0.3479,0.4486,-0.4028,0.0323,0,0.9769,282.600999999966
0.412,0.1831,-0.705,0.0189,-0.0076,0.9888,282.701000000001
0.9796,-0.8789,-0.7141,0.0287,0.0165,1.0355,282.800999999978
-1.355,-0.0549,-0.4395,0.0241,0.0024,0.9769,282.901000000013
0.2289,0.1648,-0.5676,0.0317,-0.0095,1.0065,283.000999999989
0.7782,-0.1282,-0.5493,0.0238,0.0113,1.0321,283.100999999966
-1.2726,-0.0732,-0.6409,0.0174,-0.0171,0.9671,283.201000000001
2.179,-1.0895,-0.9705,0.0244,0.0085,0.9757,283.300999999978
0.0916,-0.3113,-1.0437,0.029,0.0067,1.0559,283.401000000013
-0.1923,0.2655,-1.2543,0.0421,-0.0092,0.9632,283.500999999989
1.7121,0,-1.6572,0.04,-0.0073,1.0221,283.600999999966
-1.3367,-0.6684,-1.5198,0.0278,-0.0098,1.0193,283.701000000001
-0.4303,0.293,-1.767,0.0446,-0.0302,0.9638,283.800999999978
0.3113,0.1373,-1.7212,0.0436,-0.0046,1.0135,283.901000000013
-2.0966,-0.2747,-1.4466,0.032,-0.018,1.0135,284.000999999989
0.824,-0.1282,-1.5473,0.0348,-0.0168,0.9638,284.100999999966
0.3021,-0.824,-1.41,0.0403,0.0058,0.9888,284.201000000001
-1.236,0.4761,-1.3001,0.032,-0.0302,0.9867,284.300999999978
0.8148,-0.6958,-1.6388,0.0348,-0.0314,0.9818,284.401000000013
-0.0916,-0.4395,-1.4649,0.0476,-0.0146,1.0215,284.500999999989
0.2197,-0.7233,-1.117,0.0409,-0.0235,0.9442,284.600999999966
0.9339,-0.1099,-1.1536,0.0287,-0.0308,1.0187,284.701000000001
0.7141,-0.3845,-0.998,0.0461,-0.0299,1.0038,284.800999999978
1.2818,1.9684,-0.6592,0.0452,-0.0568,0.9873,284.901000000013
0.412,-0.5768,-0.7691,0.0006,-0.0674,1.0013,285.000999999989
0.7874,-1.6663,-0.7599,0.0262,-0.054,0.9784,285.100999999966
-0.2014,-0.0824,-0.7782,0.0534,-0.0327,1.0205,285.201000000001
-0.4578,1.7396,-1.0529,0.0467,-0.0488,1.0092,285.300999999978
1.6205,0.2106,-1.0163,0.0195,-0.0424,0.979,285.401000000013
0.7416,-1.7029,-0.2655,0.0143,0.007,1.0211,285.500999999989
-1.8494,-2.234,-0.5493,0.0241,-0.0409,0.9491,285.600999999966
-2.179,0.8789,-1.0529,0.0894,-0.0528,0.9775,285.701000000001
-0.9156,5.4933,0.119,0.0244,-0.0253,1.091,285.800999999978
-3.058,0.1923,0.1099,-0.0269,-0.1022,0.9253,285.901000000013
5.3285,-6.354,-1.5656,0.0027,-0.062,1.0105,286.000999999989
-2.2706,-2.884,-0.5768,0.1099,-0.0421,0.979,286.100999999966
-3.8179,7.2512,-0.5768,0.0955,-0.0949,0.9818,286.201000000001
3.6439,1.062,-2.591,-0.0345,-0.0818,1.0044,286.300999999978
0.6775,-4.9532,-2.6917,0.0439,-0.0241,1.0407,286.401000000013
-1.0987,0.0824,-3.6256,0.0958,-0.0806,0.9473,286.500999999989
1.3367,1.3001,-5.3102,0.0504,-0.0433,0.9696,286.600999999966
0.3021,-2.2797,-6.2807,0.0507,-0.0256,1.0398,286.701000000001
-2.179,-1.5748,-7.2512,0.1132,-0.0476,0.9699,286.800999999978
-0.7782,3.1495,-7.9562,0.1053,-0.0464,1.0181,286.901000000013
-0.7141,-0.0549,-9.4302,0.0678,-0.0269,0.9723,287.000999999989
-1.822,-1.2268,-10.007,0.0964,-0.0262,1.019,287.100999999966
-1.4557,-0.0183,-10.886,0.1172,-0.043,0.9357,287.201000000001
1.1078,1.7212,-10.7761,0.1135,-0.0131,1.0346,287.300999999978
-1.7304,1.7029,-10.7852,0.0861,-0.0552,1.0096,287.401000000013
-1.2085,-0.1923,-11.3712,0.0864,-0.0501,1.0108,287.500999999989
0.1648,0.2106,-11.6825,0.1001,-0.0336,0.9766,287.600999999966
0.998,3.2685,-11.9205,0.1144,-0.0278,0.9772,287.701000000001
-0.4303,1.6388,-12.4882,0.0644,-0.043,0.9925,287.800999999978
0.8423,0.3204,-13.2939,0.0751,-0.0433,1.0172,287.901000000013
0.8057,0.7782,-13.303,0.1184,-0.0381,0.9931,288.000999999989
-0.7508,2.353,-14.1362,0.0934,-0.0436,1.0178,288.100999999966
-0.119,0.9064,-14.6306,0.0769,-0.0363,0.9949,288.201000000001
-0.2838,0.2472,-15.1708,0.1001,-0.0381,1.0129,288.300999999978
-0.3479,2.0783,-15.5736,0.1016,-0.0488,1.037,288.401000000013
-1.0529,0.6134,-15.8025,0.0726,-0.0302,0.9561,288.500999999989
0.8423,-0.2106,-16.1779,0.0974,-0.0232,0.9879,288.600999999966
-0.7691,0.9064,-16.7913,0.098,-0.0427,1.005,288.701000000001
0.0732,0.9339,-17.3315,0.0894,-0.0452,0.9946,288.800999999978
-0.4486,0.6409,-17.7801,0.0967,-0.0296,0.9818,288.901000000013
-0.3204,0.5768,-17.8167,0.0864,-0.0253,0.9885,289.000999999989
0.7416,-0.0092,-18.4759,0.087,-0.0363,1.012,289.100999999966
-0.6867,-0.2564,-18.4576,0.0827,-0.0638,1.0379,289.201000000001
-0.174,2.2889,-18.4027,0.1001,-0.0327,0.9577,289.300999999978
-0.9339,0.8789,-18.6499,0.0735,-0.0351,1.0248,289.401000000013
1.2452,-2.7558,-18.7506,0.0568,-0.0134,1.0181,289.500999999989
2.8932,-0.1282,-19.0802,0.1138,0.0003,1.012,289.600999999966
-1.0071,-2.6276,-17.0568,0.0839,-0.0281,0.9922,289.701000000001
1.0071,0.6684,-20.0049,0.0888,-0.065,0.994,289.800999999978
-0.1556,-1.5381,-19.4006,0.137,0.0351,0.9464,289.901000000013
4.294,1.5656,-17.1209,0.0583,-0.0198,1.0166,290.000999999989
-6.6195,-7.1505,-20.7831,0.0516,-0.0259,1.1176,290.100999999966
-1.1902,-0.0549,-19.3548,0.1434,-0.0662,0.8484,290.201000000001
11.5177,-3.3509,-21.5155,0.0696,0.0641,1.0584,290.300999999978
-9.5859,-5.8412,-19.2358,0.1794,0.0616,1.012,290.401000000013
0.0183,4.0559,-20.0049,0.1382,-0.1013,0.8142,290.500999999989
7.9836,4.413,-20.5725,0.0977,0.0909,1.1112,290.600999999966
-2.3988,-3.946,-21.5796,0.036,0.0671,1.0187,290.701000000001
-1.9044,-6.5188,-21.3233,0.1593,0.076,0.9305,290.800999999978
0.4212,-0.2747,-20.5817,0.1675,0.0772,1.0404,290.901000000013
-1.767,4.4679,-20.9845,0.1691,0.0751,0.907,291.000999999989
1.0163,3.2594,-20.2338,0.0913,0.1022,1.0526,291.100999999966
-2.3438,0.2197,-18.8971,0.0839,0.1123,1.0071,291.201000000001
-1.2726,-0.586,-17.5237,0.0995,0.0632,0.9095,291.300999999978
2.1241,-1.8128,-18.2379,0.0803,0.1147,1.0205,291.401000000013
-3.2411,0.6867,-17.2582,0.152,0.0763,1.0379,291.500999999989
0.6684,-0.0092,-16.7638,0.0888,0.0787,0.95,291.600999999966
-0.0366,0.8332,-15.3539,0.1132,0.1059,0.9821,291.701000000001
-0.3754,2.4354,-14.6031,0.0824,0.0574,1.0315,291.800999999978
-1.1902,0,-12.7995,0.0708,0.1144,0.9885,291.901000000013
1.7396,0.586,-9.595,0.0803,0.1044,0.9949,292.000999999989
0.6134,3.122,-6.6195,0.0473,0.0855,0.9522,292.100999999966
1.2909,3.0213,-4.8067,-0.0003,0.1062,1.0352,292.201000000001
0,-1.886,-3.2777,0.011,0.0858,1.0135,292.300999999978
2.298,0.5219,-1.9868,0.0253,0.0824,0.9766,292.401000000013
1.7029,1.9135,-1.6572,0.0143,0.0864,1.037,292.500999999989
-0.9064,2.6734,-1.9959,0.0162,0.0626,0.9848,292.600999999966
1.2268,2.765,-1.6846,-0.0211,0.0855,1.0395,292.701000000001
0,-1.3825,-0.8332,-0.0107,0.0763,1.0596,292.800999999978
-1.8403,0.5127,0.3113,-0.0223,0.0888,0.9842,292.901000000013
-2.3896,-1.2635,0.5402,0.0095,0.0259,0.903,293.000999999989
-1.0529,0.2197,0.2564,0.0079,-0.0058,1.0315,293.100999999966
-1.5564,2.4812,0.4578,-0.0372,0.0076,1.1179,293.201000000001
-0.6592,-1.2177,0.3754,-0.0421,0.0293,0.968,293.300999999978
4.5503,-2.5544,0.4395,0.0006,0.0516,0.8478,293.401000000013
-3.5157,-0.8148,0.5585,0.0345,0.032,1.109,293.500999999989
-6.2258,1.5381,0.0732,-0.0269,0.0012,1.0511,293.600999999966
5.6032,0.0549,2.2156,-0.0494,0.0418,1.0343,293.701000000001
-0.3021,-0.7416,1.4832,-0.0107,0.0443,1.0056,293.800999999978
1.5931,0.3296,0.7691,-0.0134,0.0024,0.9091,293.901000000013
-0.943,-1.1811,0.2197,-0.0153,0.0314,1.1493,294.000999999989
-4.5045,0.2747,0.5402,-0.0208,0.0342,0.9922,294.100999999966
3.946,-0.5402,1.6022,0.0128,0.0433,0.9186,294.201000000001
-0.2838,1.6297,2.1607,-0.0412,0.0473,0.9839,294.300999999978
-4.3214,-1.7487,1.1261,-0.0031,0.0052,0.9357,294.401000000013
-0.2014,2.6826,0.8972,-0.0266,0.0143,1.0529,294.500999999989
1.2818,-1.3184,1.4374,-0.0293,0.0494,1.0218,294.600999999966
1.9501,-3.6073,1.1353,-0.0049,0.0003,0.9519,294.701000000001
0.5951,-0.9705,0.3204,-0.0128,0.0391,0.9699,294.800999999978
-0.6226,0.9522,0.824,0.0375,0.0369,0.9937,294.901000000013
1.0804,2.2156,1.2268,-0.0177,0.0327,1.0056,295.000999999989
0.4028,-1.2818,0.9339,-0.0439,0.0342,1.0276,295.100999999966
-0.3204,-2.0051,1.3642,-0.0177,0.0223,0.9503,295.201000000001
-1.2177,2.1973,1.3916,0.0076,0.0275,1.0996,295.300999999978
-0.3937,1.3642,1.5839,-0.0375,0.0229,0.9638,295.401000000013
-0.0732,-2.0783,1.474,-0.0211,0.0278,0.9912,295.500999999989
1.0895,-0.824,0.7782,0.0043,0.0107,1.0096,295.600999999966
-1.0163,1.0346,1.1261,-0.0064,0.0308,1.0514,295.701000000001
-1.5381,-0.0275,1.2635,-0.0479,-0.0177,0.8521,295.800999999978
0.2289,-3.1404,0.2289,0.0037,0.0226,1.0215,295.901000000013
-3.4516,1.1536,-0.0458,0.0052,0.0037,1.0901,296.000999999989
4.6236,3.2502,0.8332,-0.0043,0.0067,0.932,296.100999999966
5.9603,-0.9705,0.293,0.0067,0.0345,0.9824,296.201000000001
-2.4445,-0.1282,-0.7691,0.0006,0.0098,1.0312,296.300999999978
-7.0315,0.3204,-1.1536,0.0299,-0.0372,1.0303,296.401000000013
0.8606,2.1241,0,0.0076,-0.0403,0.9845,296.500999999989
4.8524,-0.5768,0.7874,-0.0317,0.0616,0.9503,296.600999999966
0.9888,1.3459,-0.2106,-0.0018,-0.0079,0.99,296.701000000001
-1.5198,0.3388,-0.7599,0.0021,0.0015,0.9757,296.800999999978
-1.2085,-1.7121,-0.7324,0.0009,-0.0122,1.0309,296.901000000013
0.2838,0.8148,-0.7141,-0.004,0.0037,1.0553,297.000999999989
1.1536,1.1628,-0.293,0.0137,-0.0049,0.9687,297.100999999966
0.9339,-0.9705,-0.2014,-0.0119,0.0064,0.8991,297.201000000001
-0.705,-1.6022,-1.6205,0.0345,0.0232,1.0419,297.300999999978
