Yaw,Pitch,Raw,Timestamp
240.06,0.46,0.74,148.701000000001
239.95,0.5,0.79,148.799999999988
239.82,0.56,0.76,148.901000000013
239.75,0.52,0.81,149.000999999989
239.75,0.51,0.73,149.100999999966
239.74,0.51,0.77,149.201000000001
239.74,0.55,0.81,149.299999999988
239.74,0.48,0.83,149.401000000013
239.72,0.52,0.82,149.500999999989
239.71,0.41,0.89,149.600999999966
239.64,0.33,0.86,149.701000000001
239.5,0.47,0.9,149.799999999988
239.29,0.43,0.94,149.901000000013
239.02,0.56,0.95,150.000999999989
238.75,0.52,0.94,150.100999999966
238.48,0.53,0.9,150.201000000001
238.15,0.59,0.9,150.300999999978
237.89,0.63,0.92,150.401000000013
237.6,0.56,0.84,150.500999999989
237.3,0.58,0.92,150.600999999966
237.03,0.59,0.87,150.701000000001
236.72,0.51,0.89,150.799999999988
236.45,0.51,0.9,150.901000000013
236.18,0.45,0.83,151.000999999989
235.91,0.49,0.84,151.100999999966
235.67,0.33,0.79,151.201000000001
235.39,0.32,0.83,151.300999999978
235.17,0.32,0.89,151.401000000013
234.94,0.22,0.74,151.500999999989
234.68,0.34,0.75,151.600999999966
234.42,0.35,0.66,151.701000000001
234.14,0.33,0.7,151.800999999978
233.92,0.45,0.77,151.901000000013
233.77,0.46,0.62,152.000999999989
233.64,0.53,0.48,152.100999999966
233.58,0.45,0.42,152.201000000001
233.51,0.46,0.36,152.300999999978
233.53,0.49,0.42,152.401000000013
233.58,0.4,0.24,152.500999999989
233.62,0.44,0.18,152.600999999966
233.69,0.49,0.07,152.701000000001
233.8,0.4,0.04,152.799999999988
233.97,0.6,0.02,152.901000000013
234.22,0.41,-0.07,153.000999999989
234.54,0.4,-0.13,153.100999999966
234.9,0.47,-0.11,153.201000000001
235.32,0.14,-0.13,153.300999999978
235.73,0.49,-0.01,153.401000000013
236.12,0.4,-0.21,153.500999999989
236.46,0.67,-0.06,153.600999999966
236.83,0.82,0.12,153.701000000001
237.24,0.61,0.14,153.799999999988
237.68,0.53,-0.06,153.901000000013
238.06,0.56,-0.12,154.000999999989
238.42,0.45,0,154.100999999966
238.79,0.49,0.06,154.201000000001
239.18,0.43,0.05,154.300999999978
239.57,0.4,0.06,154.401000000013
239.92,0.4,0.08,154.500999999989
240.25,0.37,0.09,154.600999999966
240.47,0.39,0.27,154.701000000001
240.64,0.35,0.27,154.799999999988
240.71,0.35,0.34,154.901000000013
240.72,0.32,0.34,155.000999999989
240.69,0.41,0.43,155.100999999966
240.65,0.37,0.5,155.201000000001
240.59,0.28,0.48,155.300999999978
240.54,0.29,0.54,155.401000000013
240.48,0.25,0.61,155.500999999989
240.44,0.2,0.74,155.600999999966
240.37,0.32,0.72,155.701000000001
240.28,0.22,0.76,155.800999999978
240.15,0.23,0.87,155.901000000013
239.93,0.48,0.9,156.000999999989
239.74,0.44,0.97,156.100999999966
239.55,0.59,0.87,156.201000000001
239.33,0.56,0.86,156.299999999988
239.16,0.53,0.93,156.401000000013
238.94,0.5,0.86,156.500999999989
238.76,0.32,0.87,156.600999999966
238.58,0.18,0.85,156.701000000001
238.38,0.11,0.81,156.800999999978
238.19,0.1,0.86,156.901000000013
237.98,0.2,0.98,157.000999999989
237.79,0.29,1.03,157.100999999966
237.62,0.34,0.98,157.201000000001
237.43,0.45,0.9,157.300999999978
237.25,0.37,1.06,157.401000000013
237.09,0.36,1.05,157.500999999989
236.97,0.41,0.95,157.600999999966
236.89,0.37,1.04,157.701000000001
236.85,0.51,1.04,157.800999999978
236.87,0.46,1.06,157.901000000013
236.89,0.47,1.05,158.000999999989
236.92,0.58,1.12,158.100999999966
236.98,0.39,1.22,158.201000000001
237.02,0.37,1.15,158.300999999978
237.04,0.51,1.2,158.401000000013
237.06,0.66,1.17,158.500999999989
237.11,0.52,1.18,158.600999999966
237.25,0.22,1.44,158.701000000001
237.26,0.24,1.13,158.799999999988
237.24,0.29,0.72,158.901000000013
237.13,0.86,1.53,159.000999999989
237.17,0.31,1.69,159.100999999966
237.37,-0.39,0.83,159.201000000001
237.23,0.64,0.69,159.300999999978
237.13,0.52,0.99,159.401000000013
237.15,0.2,1.06,159.500999999989
237.15,0.15,0.78,159.600999999966
237.11,0.4,0.8,159.701000000001
237.05,0.55,0.85,159.800999999978
237.06,0.42,0.66,159.901000000013
237.12,0.26,0.62,160.000999999989
237.17,0.06,0.59,160.100999999966
237.22,0.36,0.57,160.201000000001
237.25,0.29,0.66,160.300999999978
237.32,0.31,0.64,160.401000000013
237.39,0.34,0.69,160.500999999989
237.44,0.34,0.82,160.600999999966
237.52,0.4,0.73,160.701000000001
237.52,0.53,0.85,160.800999999978
237.53,0.56,0.86,160.901000000013
237.56,0.61,0.89,161.000999999989
237.57,0.64,1.02,161.100999999966
237.58,0.59,0.96,161.201000000001
237.58,0.65,0.88,161.300999999978
237.53,0.61,0.95,161.401000000013
237.51,0.65,0.9,161.500999999989
237.47,0.77,0.97,161.600999999966
237.46,0.73,0.93,161.701000000001
237.51,0.72,0.91,161.800999999978
237.57,0.54,0.8,161.901000000013
237.69,0.41,0.78,162.000999999989
237.89,0.33,0.88,162.100999999966
238.07,0.36,0.88,162.201000000001
238.3,0.4,0.79,162.300999999978
238.53,0.34,0.71,162.401000000013
238.71,0.33,0.84,162.500999999989
239,0.27,0.86,162.600999999966
239.22,0.36,0.81,162.701000000001
239.47,0.42,0.79,162.800999999978
239.74,0.33,0.75,162.901000000013
239.94,0.24,0.87,163.000999999989
240.23,0.21,0.84,163.100999999966
240.47,0.22,0.76,163.201000000001
240.66,0.28,0.81,163.300999999978
240.83,0.28,0.86,163.401000000013
240.93,0.3,0.86,163.500999999989
240.98,0.32,0.88,163.600999999966
241.03,0.29,0.82,163.701000000001
241.04,0.22,0.85,163.800999999978
241.03,0.34,0.92,163.901000000013
241.03,0.27,0.89,164.000999999989
241,0.37,0.82,164.100999999966
240.95,0.52,0.89,164.201000000001
240.87,0.36,0.97,164.300999999978
240.75,0.44,1.04,164.401000000013
240.65,0.47,1.13,164.500999999989
240.54,0.4,1.09,164.600999999966
240.35,0.42,1.12,164.701000000001
240.11,0.39,1.08,164.800999999978
239.79,0.45,1.17,164.901000000013
239.32,0.61,1.49,165.000999999989
238.8,0.62,1.46,165.100999999966
238.31,0.52,1.1,165.201000000001
237.78,0.4,1.15,165.300999999978
237.21,0.34,1.41,165.401000000013
236.65,0.68,1.27,165.500999999989
236.19,0.66,1.16,165.600999999966
235.75,0.48,1.1,165.701000000001
235.31,0.62,1.11,165.800999999978
235.07,0.77,1.01,165.901000000013
234.98,0.42,0.91,166.000999999989
234.95,0.48,0.98,166.100999999966
235.03,0.51,1,166.201000000001
235.12,0.35,0.95,166.300999999978
235.2,0.31,1.07,166.401000000013
235.28,0.09,1.07,166.500999999989
235.34,0.05,1.06,166.600999999966
235.37,0.09,1.14,166.701000000001
235.43,0.02,1.12,166.799999999988
235.49,0.05,0.95,166.901000000013
235.54,0.13,1.08,167.000999999989
235.59,0.14,1.03,167.100999999966
235.64,0.21,0.96,167.201000000001
235.7,0.34,0.99,167.300999999978
235.7,0.27,0.85,167.401000000013
235.73,0.28,0.8,167.500999999989
235.75,0.36,0.86,167.600999999966
235.81,0.3,0.86,167.701000000001
235.86,0.26,0.76,167.800999999978
235.9,0.45,0.72,167.901000000013
235.93,0.42,0.74,168.000999999989
235.97,0.27,0.64,168.100999999966
236,0.35,0.67,168.201000000001
236.04,0.43,0.75,168.300999999978
236.08,0.37,0.7,168.401000000013
236.11,0.59,0.68,168.500999999989
236.16,0.58,0.71,168.600999999966
236.2,0.5,0.69,168.701000000001
236.23,0.52,0.78,168.800999999978
236.29,0.55,0.79,168.901000000013
236.33,0.47,0.71,169.000999999989
236.37,0.49,0.73,169.100999999966
236.42,0.53,0.8,169.201000000001
236.47,0.44,0.88,169.300999999978
236.54,0.49,0.86,169.401000000013
236.57,0.59,0.71,169.500999999989
236.63,0.64,0.66,169.600999999966
236.66,0.71,0.82,169.701000000001
236.69,0.76,0.88,169.800999999978
236.73,0.95,0.77,169.901000000013
236.74,0.96,0.79,170.000999999989
236.76,0.85,0.78,170.100999999966
236.74,0.49,0.72,170.201000000001
236.76,0.09,0.69,170.300999999978
236.69,0.13,0.74,170.401000000013
236.57,0.2,0.71,170.500999999989
236.51,0.58,0.51,170.600999999966
236.46,0.63,0.58,170.701000000001
236.42,0.32,0.76,170.800999999978
236.4,0.25,0.74,170.901000000013
236.33,-0.04,0.4,171.000999999989
236.22,-0.47,0.46,171.100999999966
236.16,-0.67,0.9,171.201000000001
236.1,-0.69,1.05,171.300999999978
236.09,-0.52,0.77,171.401000000013
236.08,-0.22,0.69,171.500999999989
236,0.15,0.85,171.600999999966
235.91,0.22,0.95,171.701000000001
235.82,0.45,0.92,171.800999999978
235.68,0.56,1.06,171.901000000013
235.59,0.55,1.13,172.000999999989
235.53,0.44,0.92,172.100999999966
235.47,0.48,0.7,172.201000000001
235.48,0.3,0.79,172.300999999978
235.56,0.21,0.7,172.401000000013
235.68,0.22,0.55,172.500999999989
235.9,0.11,0.62,172.600999999966
236.16,0.09,0.59,172.701000000001
236.46,0.18,0.57,172.800999999978
236.8,0.23,0.6,172.901000000013
237.1,0.36,0.65,173.000999999989
237.44,0.37,0.66,173.100999999966
237.77,0.46,0.67,173.201000000001
238.08,0.46,0.55,173.300999999978
238.4,0.48,0.55,173.401000000013
238.7,0.39,0.7,173.500999999989
238.95,0.34,0.7,173.600999999966
239.14,0.33,0.72,173.701000000001
239.24,0.32,0.79,173.800999999978
239.24,0.4,0.79,173.901000000013
239.17,0.5,0.81,174.000999999989
239.02,0.46,0.98,174.100999999966
238.74,0.4,0.9,174.201000000001
238.32,0.39,0.82,174.300999999978
237.78,0.43,0.95,174.401000000013
237.08,0.42,1.14,174.500999999989
236.32,0.43,1.23,174.600999999966
235.5,0.36,0.99,174.701000000001
234.63,0.38,0.94,174.800999999978
233.78,0.49,1.12,174.901000000013
233,0.32,1.09,175.000999999989
232.39,0.42,0.88,175.100999999966
231.97,0.4,0.75,175.201000000001
231.83,0.3,0.75,175.300999999978
231.99,0.25,0.56,175.401000000013
232.36,0.29,0.51,175.500999999989
232.89,0.35,0.51,175.600999999966
233.44,0.36,0.45,175.701000000001
233.98,0.53,0.57,175.800999999978
234.53,0.5,0.64,175.901000000013
235.09,0.44,0.55,176.000999999989
235.64,0.52,0.6,176.100999999966
236.18,0.55,0.65,176.201000000001
236.72,0.45,0.64,176.300999999978
237.19,0.43,0.75,176.401000000013
237.52,0.43,0.83,176.500999999989
237.71,0.37,0.88,176.600999999966
237.8,0.57,0.97,176.701000000001
237.84,0.38,0.88,176.800999999978
237.88,0.44,0.89,176.901000000013
237.89,0.49,0.93,177.000999999989
237.94,0.3,0.88,177.100999999966
237.99,0.38,0.88,177.201000000001
237.97,0.54,0.84,177.300999999978
237.98,0.68,0.81,177.401000000013
238.01,0.7,0.83,177.500999999989
238.01,0.57,0.84,177.600999999966
238.06,0.52,0.8,177.701000000001
238.07,0.44,0.79,177.800999999978
238.07,0.4,0.81,177.901000000013
238.08,0.4,0.85,178.000999999989
237.98,0.35,0.93,178.100999999966
237.85,0.33,0.87,178.201000000001
237.7,0.34,0.81,178.300999999978
237.52,0.38,0.88,178.401000000013
237.38,0.45,0.94,178.500999999989
237.29,0.47,0.85,178.600999999966
237.19,0.42,0.77,178.701000000001
237.15,0.4,0.77,178.800999999978
237.09,0.33,0.8,178.901000000013
237.01,0.31,0.83,179.000999999989
236.98,0.34,0.73,179.100999999966
236.92,0.38,0.74,179.201000000001
236.88,0.4,0.79,179.300999999978
236.85,0.43,0.71,179.401000000013
236.8,0.46,0.65,179.500999999989
236.74,0.56,0.72,179.600999999966
236.72,0.5,0.67,179.701000000001
236.66,0.45,0.64,179.800999999978
236.61,0.49,0.66,179.901000000013
236.58,0.34,0.72,180.000999999989
236.53,0.38,0.69,180.100999999966
236.49,0.46,0.69,180.201000000001
236.44,0.37,0.66,180.300999999978
236.36,0.49,0.64,180.401000000013
236.33,0.45,0.75,180.500999999989
236.31,0.25,0.61,180.600999999966
236.33,0.36,0.58,180.701000000001
236.42,0.29,0.43,180.800999999978
236.49,0.16,0.5,180.901000000013
236.58,0.34,0.54,181.000999999989
236.68,0.32,0.64,181.100999999966
236.79,0.23,0.49,181.201000000001
236.88,0.44,0.48,181.300999999978
236.98,0.43,0.51,181.401000000013
237.08,0.31,0.55,181.500999999989
237.19,0.42,0.5,181.600999999966
237.3,0.35,0.5,181.701000000001
237.39,0.22,0.5,181.800999999978
237.5,0.2,0.55,181.901000000013
237.62,0.11,0.5,182.000999999989
237.71,0.04,0.47,182.100999999966
237.8,0.27,0.52,182.201000000001
237.9,0.24,0.45,182.300999999978
237.99,0.32,0.44,182.401000000013
238.09,0.38,0.52,182.500999999989
238.15,0.32,0.49,182.600999999966
238.26,0.41,0.5,182.701000000001
238.33,0.37,0.5,182.800999999978
238.39,0.25,0.55,182.901000000013
238.46,0.5,0.53,183.000999999989
238.49,0.36,0.59,183.100999999966
238.52,0.21,0.69,183.201000000001
238.51,0.37,0.74,183.300999999978
238.48,0.3,0.73,183.401000000013
238.45,0.35,0.63,183.500999999989
238.41,0.36,0.71,183.600999999966
238.37,0.28,0.73,183.701000000001
238.28,0.26,0.77,183.800999999978
238.2,0.36,0.81,183.901000000013
238.05,0.3,0.77,184.000999999989
237.89,0.32,0.76,184.100999999966
237.75,0.46,0.75,184.201000000001
237.57,0.4,0.78,184.300999999978
237.44,0.38,0.82,184.401000000013
237.3,0.46,0.77,184.500999999989
237.16,0.32,0.74,184.600999999966
237.07,0.24,0.76,184.701000000001
236.98,0.23,0.75,184.800999999978
236.9,0.18,0.8,184.901000000013
236.85,0.21,0.82,185.000999999989
236.79,0.29,0.83,185.100999999966
236.7,0.24,0.85,185.201000000001
236.62,0.21,0.9,185.300999999978
236.55,0.31,0.97,185.401000000013
236.45,0.15,0.99,185.500999999989
236.35,0.15,0.91,185.600999999966
236.16,0.25,0.84,185.701000000001
235.94,0.15,0.97,185.800999999978
235.74,0.2,0.98,185.901000000013
235.51,0.18,0.83,186.000999999989
235.33,0.19,0.89,186.100999999966
235.15,0.18,0.78,186.201000000001
234.93,0.23,0.74,186.300999999978
234.74,0.41,0.68,186.401000000013
234.58,0.46,0.69,186.500999999989
234.52,0.52,0.59,186.600999999966
234.56,0.52,0.61,186.701000000001
234.65,0.45,0.49,186.800999999978
234.7,0.37,0.53,186.901000000013
234.86,0.22,0.56,187.000999999989
234.96,0.04,0.43,187.100999999966
235.09,-0.15,0.44,187.201000000001
235.23,-0.04,0.47,187.300999999978
235.3,0.09,0.54,187.401000000013
235.43,0.18,0.67,187.500999999989
235.55,0.28,0.6,187.600999999966
235.61,0.17,0.63,187.701000000001
235.73,0.09,0.68,187.800999999978
235.84,0.08,0.73,187.901000000013
235.95,0.09,0.74,188.000999999989
236.06,0.18,0.67,188.100999999966
236.17,0.3,0.63,188.201000000001
236.26,0.32,0.67,188.300999999978
236.37,0.26,0.77,188.401000000013
236.48,0.26,0.64,188.500999999989
236.53,0.21,0.68,188.600999999966
236.63,0.18,0.76,188.701000000001
236.7,0.32,0.67,188.800999999978
236.75,0.37,0.74,188.901000000013
236.79,0.42,0.79,189.000999999989
236.79,0.42,0.75,189.100999999966
236.77,0.38,0.86,189.201000000001
236.72,0.39,0.91,189.300999999978
236.61,0.38,0.85,189.401000000013
236.5,0.52,0.83,189.500999999989
236.4,0.57,0.91,189.600999999966
236.26,0.58,0.84,189.701000000001
236.15,0.63,0.96,189.800999999978
236.12,0.54,0.91,189.901000000013
236.07,0.48,0.85,190.000999999989
236.11,0.48,0.94,190.100999999966
236.21,0.43,0.91,190.201000000001
236.28,0.39,0.92,190.300999999978
236.38,0.44,1.04,190.401000000013
236.5,0.43,0.94,190.500999999989
236.59,0.5,0.97,190.600999999966
236.7,0.69,1.07,190.701000000001
236.81,0.64,0.98,190.800999999978
236.94,0.72,0.88,190.901000000013
237.04,0.77,1.04,191.000999999989
237.12,0.69,0.98,191.100999999966
237.22,0.69,0.89,191.201000000001
237.3,0.57,0.94,191.300999999978
237.38,0.49,1.02,191.401000000013
237.48,0.49,0.94,191.500999999989
237.59,0.55,0.96,191.600999999966
237.66,0.46,0.8,191.701000000001
237.71,0.26,0.91,191.800999999978
237.77,0.47,1.03,191.901000000013
237.84,0.07,1.04,192.000999999989
237.94,0.12,0.92,192.100999999966
237.88,0.66,0.69,192.201000000001
237.94,0.05,0.95,192.300999999978
238.06,-0.33,1,192.401000000013
238.14,-0.17,1.11,192.500999999989
238.2,-0.64,0.25,192.600999999966
238.15,0.68,0.64,192.701000000001
238.12,0.78,0.91,192.800999999978
238.25,-0.7,0.98,192.901000000013
238.27,0.23,0.74,193.000999999989
238.15,0.56,0.48,193.100999999966
238.27,0.43,0.42,193.201000000001
238.36,0.44,0.56,193.300999999978
238.46,0.05,0.7,193.401000000013
238.5,0.31,0.71,193.500999999989
238.5,0.62,0.64,193.600999999966
238.55,0.42,0.6,193.701000000001
238.63,0.28,0.62,193.800999999978
238.67,0.21,0.76,193.901000000013
238.68,0.27,0.75,194.000999999989
238.7,0.4,0.63,194.100999999966
238.76,0.28,0.62,194.201000000001
238.8,0.31,0.7,194.300999999978
238.86,0.33,0.67,194.401000000013
238.94,0.2,0.7,194.500999999989
238.98,0.27,0.74,194.600999999966
239.05,0.22,0.78,194.701000000001
239.13,0.15,0.8,194.800999999978
239.16,0.26,0.81,194.901000000013
239.22,0.15,0.81,195.000999999989
239.29,0.07,0.8,195.100999999966
239.33,0.19,0.78,195.201000000001
239.38,0.15,0.81,195.300999999978
239.44,0.17,0.84,195.401000000013
239.47,0.34,0.74,195.500999999989
239.54,0.17,0.78,195.600999999966
239.59,0.27,0.79,195.701000000001
239.59,0.31,0.81,195.800999999978
239.65,0.21,0.81,195.901000000013
239.72,0.17,0.91,196.000999999989
239.72,0.16,0.87,196.100999999966
239.72,0.25,0.82,196.201000000001
239.75,0.11,0.77,196.300999999978
239.73,0.06,0.85,196.401000000013
239.72,-0.09,0.96,196.500999999989
239.76,0.04,0.9,196.600999999966
239.77,0.12,0.81,196.701000000001
239.76,-0.02,0.88,196.800999999978
239.68,0.32,0.94,196.901000000013
239.51,0.39,1.11,197.000999999989
239.34,0.31,1.1,197.100999999966
239.05,0.39,1.14,197.201000000001
238.71,0.39,1.15,197.300999999978
238.42,0.39,1.17,197.401000000013
238.12,0.35,1.13,197.500999999989
237.82,0.34,1.16,197.600999999966
237.52,0.44,1.11,197.701000000001
237.2,0.43,1.11,197.800999999978
236.89,0.37,1.17,197.901000000013
236.61,0.38,1.21,198.000999999989
236.34,0.34,1.24,198.100999999966
236.12,0.29,1.2,198.201000000001
235.92,0.38,1.09,198.300999999978
235.86,0.2,1.25,198.401000000013
235.9,-0.2,1.51,198.500999999989
235.94,-0.13,1.41,198.600999999966
235.95,0.25,1.13,198.701000000001
235.89,0.26,0.94,198.800999999978
235.85,0.79,1.71,198.901000000013
235.95,0.16,1.8,199.000999999989
236.08,-0.17,1.35,199.100999999966
236.05,0.28,0.95,199.201000000001
236.08,0.29,0.9,199.300999999978
236.13,0.14,1.12,199.401000000013
236.17,0.13,1.24,199.500999999989
236.23,0.29,1.17,199.600999999966
236.25,0.39,1.12,199.701000000001
236.29,0.14,1.14,199.800999999978
236.36,0.22,1.14,199.901000000013
236.36,0.12,1.16,200.000999999989
236.38,0.04,1.16,200.100999999966
236.43,0.14,1.17,200.201000000001
236.46,0.13,1.18,200.300999999978
236.48,0.12,1.16,200.401000000013
236.54,0.39,1.13,200.500999999989
236.53,0.13,1.08,200.600999999966
236.51,0.13,1.26,200.701000000001
236.53,0.19,1.22,200.800999999978
236.5,0.17,1.18,200.901000000013
236.46,0.37,1.22,201.000999999989
236.44,0.57,1.27,201.100999999966
236.44,0.25,1.19,201.201000000001
236.4,0.48,1.23,201.300999999978
236.35,0.54,1.32,201.401000000013
236.35,0.57,1.32,201.500999999989
236.32,0.63,1.21,201.600999999966
236.3,0.45,1.27,201.701000000001
236.29,0.49,1.24,201.800999999978
236.21,0.34,1.3,201.901000000013
236.22,0.24,1.25,202.000999999989
236.2,0.3,1.14,202.100999999966
236.14,0.18,1.19,202.201000000001
236.14,0.21,1.26,202.300999999978
236.13,0.34,1.13,202.401000000013
236.08,0.21,1.14,202.500999999989
236.08,0.27,1.2,202.600999999966
236.08,0.32,1.19,202.701000000001
236.01,0.13,1.21,202.800999999978
236.01,0.23,1.21,202.901000000013
235.98,0.19,1.14,203.000999999989
235.92,0.12,1.25,203.100999999966
235.94,0.27,1.25,203.201000000001
235.95,0.1,1.14,203.300999999978
235.94,-0.09,1.16,203.401000000013
235.96,-0.12,1.19,203.500999999989
235.97,-0.48,1.05,203.600999999966
235.93,-0.51,1.08,203.701000000001
235.94,-0.34,1.2,203.800999999978
235.97,-0.36,1.09,203.901000000013
235.99,-0.14,1.04,204.000999999989
236.05,0.13,1.07,204.100999999966
236.09,0.04,0.99,204.201000000001
236.14,0.15,1.04,204.300999999978
236.22,0.23,1.11,204.401000000013
236.28,0.1,1.05,204.500999999989
236.32,0.4,0.97,204.600999999966
236.37,0.43,1.06,204.701000000001
236.44,0.38,1.03,204.800999999978
236.49,0.4,1.11,204.901000000013
236.61,0.33,1.14,205.000999999989
236.71,0.14,0.9,205.100999999966
236.74,0.16,0.93,205.201000000001
236.79,0.09,1.04,205.300999999978
236.83,0.05,1.05,205.401000000013
236.87,0.04,1.1,205.500999999989
236.9,0.02,1.1,205.600999999966
236.91,0,0.99,205.701000000001
236.82,0.04,1.05,205.800999999978
236.7,0.14,1.14,205.901000000013
236.58,0.09,0.96,206.000999999989
236.43,0.07,0.99,206.100999999966
236.31,0.04,1.12,206.201000000001
236.2,-0.14,1.04,206.300999999978
236.08,0.05,1.03,206.401000000013
235.95,0,1.05,206.500999999989
235.83,0.03,1.03,206.600999999966
235.68,0.08,1.1,206.701000000001
235.56,0.09,1.12,206.800999999978
235.44,0.03,0.98,206.901000000013
235.31,-0.06,0.92,207.000999999989
235.2,0.04,1.04,207.100999999966
235.1,-0.02,0.93,207.201000000001
235.09,-0.15,0.98,207.300999999978
235.18,-0.16,1.09,207.401000000013
235.27,-0.33,0.93,207.500999999989
235.33,-0.21,0.65,207.600999999966
235.36,0.12,0.91,207.701000000001
235.36,0,1.03,207.800999999978
235.48,-0.04,1.16,207.901000000013
235.62,-0.14,0.79,208.000999999989
235.68,-0.16,0.61,208.100999999966
235.83,0.02,0.63,208.201000000001
235.97,-0.11,0.57,208.300999999978
236.09,-0.12,0.49,208.401000000013
236.17,0.13,0.62,208.500999999989
236.29,-0.09,0.62,208.600999999966
236.39,0.03,0.51,208.701000000001
236.48,0,0.66,208.800999999978
236.58,0.01,0.64,208.901000000013
236.67,-0.11,0.53,209.000999999989
236.75,-0.1,0.57,209.100999999966
236.75,0.06,0.68,209.201000000001
236.73,0.05,0.65,209.300999999978
236.7,0.06,0.69,209.401000000013
236.65,0.11,0.74,209.500999999989
236.61,0.03,0.79,209.600999999966
236.58,-0.06,0.69,209.701000000001
236.54,0.01,0.64,209.800999999978
236.47,-0.13,0.69,209.901000000013
236.41,0.02,0.86,210.000999999989
236.37,-0.06,0.65,210.100999999966
236.31,-0.12,0.58,210.201000000001
236.25,-0.08,0.67,210.300999999978
236.17,-0.08,0.64,210.401000000013
236.11,-0.14,0.6,210.500999999989
236.05,-0.18,0.49,210.600999999966
235.96,-0.14,0.51,210.701000000001
235.91,-0.25,0.58,210.800999999978
235.86,-0.22,0.55,210.901000000013
235.8,-0.01,0.39,211.000999999989
235.73,0.04,0.39,211.100999999966
235.64,0.08,0.45,211.201000000001
235.58,0.14,0.44,211.300999999978
235.55,-0.05,0.43,211.401000000013
235.51,0,0.29,211.500999999989
235.43,0.31,0.24,211.600999999966
235.39,0.29,0.38,211.701000000001
235.37,0.34,0.39,211.800999999978
235.43,0.36,0.27,211.901000000013
235.48,0.23,0.37,212.000999999989
235.52,0.16,0.48,212.100999999966
235.6,0.19,0.58,212.201000000001
235.69,0.03,0.6,212.300999999978
235.81,-0.03,0.61,212.401000000013
235.92,0.02,0.68,212.500999999989
235.99,-0.05,0.85,212.600999999966
236.04,-0.03,0.76,212.701000000001
236.11,0.3,0.83,212.800999999978
236.21,0.03,0.73,212.901000000013
236.29,0.32,0.55,213.000999999989
236.3,0.43,0.51,213.100999999966
236.35,0.2,0.49,213.201000000001
236.42,0.35,0.41,213.300999999978
236.45,0.21,0.4,213.401000000013
236.52,0.24,0.29,213.500999999989
236.56,0.25,0.12,213.600999999966
236.58,0.25,0.19,213.701000000001
236.62,0.29,0.24,213.800999999978
236.66,0.26,0.17,213.901000000013
236.71,0.18,0.08,214.000999999989
236.76,-0.06,0.01,214.100999999966
236.8,0.02,0.02,214.201000000001
236.83,0.05,0.14,214.300999999978
236.89,-0.07,0.06,214.401000000013
236.93,0.27,0.17,214.500999999989
236.9,0.1,0.18,214.600999999966
236.86,0.08,0.08,214.701000000001
236.77,0.09,0.19,214.800999999978
236.67,-0.09,0.28,214.901000000013
236.64,0.13,0.2,215.000999999989
236.56,0.14,0.21,215.100999999966
236.5,0.19,0.19,215.201000000001
236.45,0.23,0,215.300999999978
236.41,0.16,0.07,215.401000000013
236.42,0.18,0.09,215.500999999989
236.48,0.12,0.01,215.600999999966
236.55,0.15,-0.08,215.701000000001
236.61,0.04,-0.11,215.800999999978
236.66,0.09,-0.03,215.901000000013
236.73,0.03,-0.01,216.000999999989
236.81,0,-0.14,216.100999999966
236.85,0.07,-0.1,216.201000000001
236.92,0.11,-0.12,216.300999999978
236.98,0.22,-0.18,216.401000000013
237.05,0.04,-0.05,216.500999999989
237.16,0.02,-0.16,216.600999999966
237.21,-0.04,-0.2,216.701000000001
237.26,0.01,-0.06,216.800999999978
237.31,-0.01,0.02,216.901000000013
237.4,-0.16,-0.05,217.000999999989
237.49,-0.09,-0.15,217.100999999966
237.51,0.08,0.07,217.201000000001
237.6,0.09,-0.05,217.300999999978
237.66,0.08,-0.07,217.401000000013
237.73,0,-0.02,217.500999999989
237.81,-0.12,0,217.600999999966
237.9,-0.2,-0.06,217.701000000001
237.97,-0.11,-0.06,217.800999999978
238.04,-0.1,0.13,217.901000000013
238.16,-0.2,0.04,218.000999999989
238.21,0.01,0.1,218.100999999966
238.27,0.25,0.26,218.201000000001
238.33,0.06,0.28,218.300999999978
238.43,-0.03,0.19,218.401000000013
238.48,0.08,0.32,218.500999999989
238.57,0.04,0.35,218.600999999966
238.68,-0.08,0.28,218.701000000001
238.78,-0.24,0.33,218.800999999978
238.84,0.17,0.47,218.901000000013
238.9,0.15,0.56,219.000999999989
239.04,0.07,0.62,219.100999999966
239.13,-0.09,0.67,219.201000000001
239.22,-0.21,0.57,219.300999999978
239.26,-0.17,0.86,219.401000000013
239.34,-0.13,0.77,219.500999999989
239.39,-0.07,0.65,219.600999999966
239.46,-0.1,0.61,219.701000000001
239.53,0,0.61,219.800999999978
239.62,0.06,0.5,219.901000000013
239.69,0.15,0.44,220.000999999989
239.73,0.12,0.4,220.100999999966
239.72,0.09,0.52,220.201000000001
239.71,0.03,0.49,220.300999999978
239.66,0.06,0.5,220.401000000013
239.58,0.09,0.45,220.500999999989
239.44,-0.02,0.53,220.600999999966
239.28,-0.16,0.71,220.701000000001
239.11,-0.26,0.71,220.800999999978
238.9,0,0.63,220.901000000013
238.66,0.17,0.84,221.000999999989
238.46,0.04,0.78,221.100999999966
238.28,-0.12,0.73,221.201000000001
238.08,-0.01,0.7,221.300999999978
237.85,0.02,0.74,221.401000000013
237.65,-0.09,0.73,221.500999999989
237.53,-0.14,0.77,221.600999999966
237.42,-0.18,0.7,221.701000000001
